Name	RA	Dec	Temp	log(g)	[Fe/H]	error([Fe/H])	[alpha/Fe]	[Mn/Fe]	error([Mn/Fe])	chisq(reduced)
2M15185763+0200362	229.740162	2.010062	4949.991	2.836243	-0.55297	0.0	0.28712	-0.190368	0.04102827	0.0
2M15192858+0224222	229.86911600000002	2.4061939999999997	5035.516	2.942344	-0.86941	0.0	0.26555	-0.2802748	0.05492734	0.0
2M15193175+0222472	229.88233300000002	2.379786	4755.844	2.9939259999999996	0.058899	0.0	0.11509000000000001	-0.05279247	0.02129148	0.0
2M15195883+0124245	229.99514	1.406824	4604.494000000001	2.489293	-0.27744	0.0	0.19655	-0.1868598	0.02455364	0.0
2M15201286+0143132	230.05362200000002	1.720348	5031.969	2.3781790000000003	-0.53392	0.0	0.28915	-0.1440281	0.05227815	0.0
2M15201415+0112117	230.058988	1.203265	4897.019	3.3791230000000003	0.19827	0.0	0.021188	0.05547391	0.02660959	0.0
2M15202970+0151188	230.12378399999997	1.8552400000000002	4741.832	2.760166	-0.26073	0.0	0.23335	-0.1111645	0.02715474	0.0
2M15203065+0142080	230.12771	1.702243	4933.6990000000005	3.2786769999999996	-0.27752	0.0	0.21606999999999998	-0.1752057	0.03119084	0.0
2M15203888+0200360	230.162013	2.010021	4842.986	3.07553	-0.15397	0.0	0.20037	-0.1130545	0.02832937	0.0
2M15210687+0125528	230.27864	1.431347	4542.82	2.13537	-0.47403	0.0	0.19315	-0.1626813	0.02677926	0.0
2M15212003+0154226	230.333491	1.9062880000000002	4455.38	1.9708580000000002	-0.48612	0.0	0.29318	-0.2222735	0.02619521	0.0
2M15213544+0136261	230.397676	1.6072520000000001	4908.034000000001	2.9182900000000003	-0.60455	0.0	0.203	-0.16851370000000002	0.05056451	0.0
2M15220842+0146163	230.53509900000003	1.7712029999999999	4730.065	2.7483	-0.027333	0.0	0.05425599999999999	-0.02393885	0.02215781	0.0
2M15161992+0151592	229.083029	1.8664560000000001	5002.003	2.588346	-0.63248	0.0	0.26359	-0.3352355	0.0678535	0.0
2M15162202+0149258	229.091752	1.823837	4352.101	1.8809930000000001	-0.61341	0.0	0.3155	-0.3317354	0.02720114	0.0
2M15162233+0148097	229.093057	1.802721	5063.609	2.3508299999999998	-0.6574800000000001	0.0	0.28899	-0.2040816	0.05114851	0.0
2M15162420+0115410	229.100865	1.261401	4702.438	2.495025	0.071827	0.0	0.041914	-0.06069161	0.02076825	0.0
2M15164780+0220043	229.1992	2.334547	4494.189	2.008985	-0.41179	0.0	0.09046599999999999	-0.16682579999999997	0.02544477	0.0
2M15171727+0143268	229.321992	1.7241380000000002	4584.271	2.5808590000000002	0.016562	0.0	0.14708	-0.08549558	0.02911036	0.0
2M15173426+0120293	229.392771	1.341493	5045.73	2.2669080000000004	-0.95026	0.0	0.24019000000000001	-0.4343071	0.1243865	0.0
2M15173828+0114443	229.40953	1.245643	4864.245	3.235436	-0.5764600000000001	0.0	0.17544	-0.22855879999999998	0.06551309	0.0
2M15174941+0235463	229.455886	2.596196	4878.232	3.09009	-0.089446	0.0	0.11069000000000001	-0.007858999	0.038337	0.0
2M15175007+0212567	229.45862599999998	2.215774	4528.561	2.746695	0.4073	0.0	0.04969	0.1473183	0.016250399999999998	0.0
2M15175270+0109384	229.46961800000003	1.160677	4989.333	3.225381	-0.5313899999999999	0.0	0.23626999999999998	-0.2005907	0.06386729	0.0
2M15175403+0203404	229.47516299999998	2.06123	4642.727	2.3329419999999996	0.09752899999999999	0.0	0.11166	-0.1130924	0.02007146	0.0
2M15182534+0222147	229.605594	2.370767	4748.763	2.2953919999999997	-0.8399	0.0	0.30218	-0.4877233	0.06354956	0.0
2M15182728+0231044	229.6137	2.517889	5041.405	2.3714470000000003	-0.59644	0.0	0.24700999999999998	-0.04304802	0.04618181	0.0
2M15183679+0206171	229.65332200000003	2.104772	4884.214	2.044619	-0.99834	0.0	0.12061	-0.240644	0.05727555	0.0
2M15183728+0236564	229.65534	2.615688	4400.583	2.2431959999999997	0.14723	0.0	0.018455000000000003	0.04012033	0.01802031	0.0
2M15184426+0240156	229.684435	2.671005	4960.034000000001	2.277818	-0.70828	0.0	0.30254000000000003	-0.2166263	0.03507489	0.0
2M15185290+0158132	229.720425	1.970352	4875.974	2.721931	-0.60341	0.0	0.222	-0.18053039999999998	0.0442097	0.0
2M15191282+0303378	229.803442	3.060523	4715.029	2.410199	0.086336	0.0	0.087634	-0.01997703	0.02068572	0.0
2M15194125+0202293	229.921906	2.041484	4778.399	2.381418	-0.29146	0.0	0.21705	-0.11801220000000001	0.02611713	0.0
2M15194289+0301564	229.92871	3.032361	4659.691	2.8359349999999997	0.26352	0.0	0.051963	0.05696371	0.02301039	0.0
2M15195845+0121471	229.99354300000002	1.363091	4982.5	2.387552	-0.48648	0.0	0.28654	-0.05167663	0.05364572	0.0
2M15195883+0124245	229.99514	1.406824	4603.948	2.494332	-0.27664	0.0	0.18495999999999999	-0.14844870000000002	0.03346983	0.0
2M15203065+0142080	230.12771	1.702243	5002.771	3.4233309999999997	-0.24069000000000002	0.0	0.19554000000000002	-0.12092080000000001	0.04207039	0.0
2M15203398+0215388	230.14158500000002	2.260781	4835.1990000000005	2.393728	-0.3371	0.0	0.22904000000000002	-0.07722831	0.02757248	0.0
2M15205606+0203565	230.23359900000003	2.065714	4814.145	2.437017	-0.17697000000000002	0.0	0.21525	-0.09343331	0.03145014	0.0
2M15210549+0232419	230.272906	2.544984	4887.149	3.187778	-0.33976	0.0	0.26526	-0.2489051	0.05294652	0.0
2M15213292+0217126	230.38717999999997	2.286861	4813.527	2.7969169999999997	-0.4269	0.0	0.24861	-0.13794520000000002	0.04355912	0.0
2M15213544+0136261	230.397676	1.6072520000000001	4859.851	2.8284979999999997	-0.6257699999999999	0.0	0.1972	-0.3271527	0.05228071	0.0
2M15213589+0207099	230.39957900000002	2.11943	4829.497	2.938107	0.11069000000000001	0.0	0.041431	-0.001199692	0.02119092	0.0
2M15214273+0234076	230.428081	2.568795	4727.952	2.395426	-0.18558	0.0	0.19659000000000001	-0.11579269999999998	0.02420095	0.0
2M15215799+0148582	230.49164100000002	1.8161759999999998	4926.309	2.396449	-0.37988	0.0	0.11414	-0.1763135	0.02882333	0.0
2M15220842+0146163	230.53509900000003	1.7712029999999999	4745.845	2.816929	-0.03028	0.0	0.041881	-0.05690306	0.02231042	0.0
2M15220931+0214154	230.538799	2.237619	5044.134	2.427481	-0.62736	0.0	0.31734	-0.1668167	0.03445221	0.0
2M15222628+0201301	230.60951	2.025049	4870.201	2.7958990000000004	-0.54196	0.0	0.29179	-0.14542460000000001	0.0615179	0.0
2M15220326+0206171	230.51360899999997	2.104761	4855.48	2.429368	-0.23051	0.0	0.049931	-0.0940228	0.02588727	0.0
2M15213879+0241194	230.411634	2.688736	4490.02	1.8029259999999998	-0.83095	0.0	0.21095999999999998	-0.3547738	0.05862915	0.0
2M15211407+0159180	230.30866400000002	1.988348	4914.854	3.0115439999999998	-0.34868000000000005	0.0	0.20465	-0.27413930000000003	0.05159213	0.0
2M15205461+0124196	230.22754300000003	1.405464	4232.255	1.559469	-0.46007	0.0	0.18131	-0.1637938	0.02398053	0.0
2M15204952+0149392	230.20635	1.82758	4787.67	2.846859	-0.25275	0.0	0.25156999999999996	-0.1835086	0.03711163	0.0
2M15203888+0200360	230.162013	2.010021	4825.52	3.092545	-0.12930999999999998	0.0	0.18865	-0.1711579	0.03398487	0.0
2M15203778+0137391	230.15745099999998	1.627535	5021.89	2.3738360000000003	-0.52317	0.0	0.28103	-0.19440639999999998	0.04268887	0.0
2M15203549+0142503	230.147883	1.713998	4528.039000000001	2.364466	0.27962	0.0	0.10267000000000001	0.04927889	0.01745106	0.0
2M15202970+0151188	230.12378399999997	1.8552400000000002	4704.305	2.74391	-0.25506999999999996	0.0	0.21188	-0.19421729999999998	0.03960973	0.0
2M15201973+0222059	230.08222400000002	2.368317	4941.59	3.2952480000000004	-0.42803	0.0	0.21256	-0.1666684	0.05602705	0.0
2M15201415+0112117	230.058988	1.203265	4899.435	3.400213	0.20269	0.0	0.0052868	0.08543573	0.03312898	0.0
2M15200777+0220549	230.032387	2.348599	4911.945	2.520477	-0.41458999999999996	0.0	0.1307	-0.1108481	0.05812912	0.0
2M15195726+0136525	229.988617	1.614587	4278.833	1.605673	-0.69077	0.0	0.26805	-0.2702203	0.02773601	0.0
2M15195065+0221533	229.961053	2.364827	4639.826	1.811453	-0.7218	0.0	0.33508000000000004	-0.20492739999999998	0.03536344	0.0
2M15192999+0226164	229.87497599999998	2.437897	4317.695	2.000946	0.054883	0.0	0.042759	-0.07160054	0.01846588	0.0
2M15192858+0224222	229.86911600000002	2.4061939999999997	5004.42	2.900321	-0.82893	0.0	0.3206	-0.33379200000000003	0.06065276	0.0
2M15181870+0114351	229.57793700000002	1.243109	4891.062	2.4232720000000003	-0.36301	0.0	0.22144	-0.1001469	0.02916167	0.0
2M15181629+0202099	229.56789799999999	2.036092	4631.048	1.7699220000000002	-0.9800200000000001	0.0	0.095961	-0.2438881	0.03668952	0.0
2M15180145+0255565	229.506069	2.932372	4161.904	1.5396940000000001	-0.26719	0.0	0.22891	-0.1629675	0.02101905	0.0
2M15175948+0123092	229.49783599999998	1.385893	4476.630999999999	2.2774	-0.17673	0.0	0.21214	-0.08458039	0.02644619	0.0
2M15175946+0224454	229.497752	2.412619	4808.226	2.634505	-0.64247	0.0	0.28805	-0.2233125	0.04820956	0.0
2M15171010+0109022	229.29211600000002	1.150627	5030.643	2.826584	-0.40735	0.0	0.23	-0.1433669	0.06065104	0.0
2M15170458+0114368	229.269096	1.24357	4468.997	1.86265	-0.37788	0.0	0.19349	-0.14745439999999999	0.02475675	0.0
2M15165535+0201075	229.230652	2.01877	4727.161	2.79588	-0.16707	0.0	0.21341	-0.1306815	0.02871218	0.0
2M15165466+0158242	229.227761	1.9734060000000002	4952.13	3.311463	-0.24686999999999998	0.0	0.21886	-0.05611402	0.04954207	0.0
2M15165357+0235058	229.22321000000002	2.584968	4871.395	2.408257	-0.8344799999999999	0.0	0.16599	-0.2971787	0.06076795	0.0
2M15161364+0124001	229.05684300000001	1.40005	4794.657	3.279669	0.18055	0.0	0.041953	-0.05217905	0.03520834	0.0
2M15160532+0139396	229.022187	1.6610220000000002	4243.653	1.54801	-0.6756800000000001	0.0	0.26073	-0.28028759999999997	0.02718323	0.0
2M15160320+0119099	229.01337400000003	1.3194379999999999	4810.747	2.418169	-0.34502	0.0	0.25411999999999996	-0.1122473	0.03847503	0.0
2M15152819+0153131	228.86747999999997	1.8869759999999998	4678.804	2.388554	-0.5663	0.0	0.29645	-0.2015513	0.05274777	0.0
2M15215799+0148582	230.49164100000002	1.8161759999999998	4904.388	2.412633	-0.35991999999999996	0.0	0.09915299999999999	-0.09450781	0.02829573	0.0
2M15211896+0129599	230.329038	1.4999770000000001	4982.629	2.489656	-0.7336199999999999	0.0	0.33689	-0.2212732	0.06304175	0.0
2M15211822+0203317	230.325957	2.058821	4773.312	2.528565	-0.5552199999999999	0.0	0.30171	-0.2338851	0.0380445	0.0
2M15211407+0159180	230.30866400000002	1.988348	4944.3640000000005	2.545223	-0.38981	0.0	0.25906999999999997	-0.05846357	0.04448371	0.0
2M15211095+0132084	230.29565	1.535678	4996.826	3.4761339999999996	-0.043084	0.0	0.11757999999999999	-0.08906204	0.03219628	0.0
2M15205606+0203565	230.23359900000003	2.065714	4780.861	2.415568	-0.18573	0.0	0.19977	-0.09321792	0.02462942	0.0
2M15204952+0149392	230.20635	1.82758	4795.29	2.8344009999999997	-0.28259	0.0	0.26166	-0.1313661	0.03100158	0.0
2M15203778+0137391	230.15745099999998	1.627535	5049.6359999999995	2.414172	-0.53146	0.0	0.28176	-0.12089680000000001	0.03269757	0.0
2M15203549+0142503	230.147883	1.713998	4535.468	2.3707990000000003	0.26694	0.0	0.11567000000000001	0.05045769	0.01761856	0.0
2M15203477+0152508	230.14490800000002	1.880789	4951.97	3.013666	-0.41503999999999996	0.0	0.23285	-0.1650998	0.04194288	0.0
2M15195845+0121471	229.99354300000002	1.363091	4932.858	2.346664	-0.52074	0.0	0.26737	-0.1240887	0.04031536	0.0
2M15195726+0136525	229.988617	1.614587	4281.397	1.635097	-0.67847	0.0	0.27326	-0.2920397	0.02756742	0.0
2M15194125+0202293	229.921906	2.041484	4773.479	2.36249	-0.28936	0.0	0.21589	-0.12421320000000001	0.02604395	0.0
2M15183081+0133505	229.628395	1.5640530000000001	4735.979	2.522538	-0.6054	0.0	0.3071	-0.27783359999999996	0.04495048	0.0
2M15181870+0114351	229.57793700000002	1.243109	4870.956	2.412873	-0.3718	0.0	0.2428	-0.1278237	0.02817298	0.0
2M15180891+0155002	229.537152	1.9167439999999998	5023.767	3.047926	-0.62607	0.0	0.29367	-0.3688921	0.08032310000000001	0.0
2M15175948+0123092	229.49783599999998	1.385893	4461.269	2.263877	-0.17737	0.0	0.20847	-0.1408211	0.02205949	0.0
2M15175270+0109384	229.46961800000003	1.160677	5006.694	3.11932	-0.55488	0.0	0.2159	-0.2538436	0.04759061	0.0
2M15174569+0122462	229.44037799999998	1.379525	4626.995	2.357834	-0.42813	0.0	0.33039	-0.2039619	0.03722524	0.0
2M15173828+0114443	229.40953	1.245643	4935.073	3.003854	-0.56948	0.0	0.29425	-0.2074239	0.05088665	0.0
2M15173717+0218112	229.40491400000002	2.30313	4914.772	3.008902	-0.56196	0.0	0.28625	-0.1685943	0.05192889	0.0
2M15171010+0109022	229.29211600000002	1.150627	4895.915	3.086496	-0.45569	0.0	0.23635	-0.1632683	0.04860242	0.0
2M15170975+0150482	229.29062799999997	1.846746	5027.645	3.092621	-0.5279	0.0	0.29059	-0.14961889999999997	0.04089899	0.0
2M15170458+0114368	229.269096	1.24357	4484.88	1.9844540000000002	-0.36157	0.0	0.19825	-0.16172089999999997	0.02465941	0.0
2M15165535+0201075	229.230652	2.01877	4733.838	2.871058	-0.17685	0.0	0.21761	-0.1316914	0.02412931	0.0
2M15165466+0158242	229.227761	1.9734060000000002	4914.878	3.2387189999999997	-0.23735	0.0	0.17929	-0.09920791	0.03160597	0.0
2M15164780+0220043	229.1992	2.334547	4496.694	2.060647	-0.40826999999999997	0.0	0.10299000000000001	-0.147784	0.02541538	0.0
2M15164404+0154367	229.183523	1.910221	4778.833	2.4827619999999997	-0.89228	0.0	0.25693	-0.24536639999999998	0.03665834	0.0
2M15162202+0149258	229.091752	1.823837	4369.925	1.8914669999999998	-0.61766	0.0	0.31651	-0.3358917	0.02742735	0.0
2M15161992+0151592	229.083029	1.8664560000000001	4946.419	2.930212	-0.7041	0.0	0.2971	-0.2715116	0.04540215	0.0
2M15160532+0139396	229.022187	1.6610220000000002	4234.104	1.5329629999999999	-0.70185	0.0	0.26025	-0.26050860000000003	0.02750098	0.0
2M15160320+0119099	229.01337400000003	1.3194379999999999	4812.342000000001	2.423582	-0.33962	0.0	0.22293000000000002	-0.1725556	0.02713702	0.0
2M15152819+0153131	228.86747999999997	1.8869759999999998	4659.78	2.297054	-0.6225	0.0	0.27853	-0.2024809	0.04333844	0.0
2M15152183+0200242	228.840992	2.006741	4849.282999999999	2.857138	-0.50457	0.0	0.27784000000000003	-0.1972273	0.04000355	0.0
2M15152127+0228593	228.83863799999997	2.483147	4546.954000000001	2.152406	-0.46733	0.0	0.32084	-0.2126515	0.04450219	0.0
2M15145727+0228185	228.738663	2.471813	5028.665	2.37893	-0.42035	0.0	0.22105	-0.1062687	0.05775895	0.0
2M15144691+0207541	228.695479	2.131696	4312.791	2.0691990000000002	0.16907	0.0	0.044972000000000005	0.02333216	0.01729257	0.0
2M15213544+0136261	230.397676	1.6072520000000001	4994.418	2.853324	-0.5816	0.0	0.25489	-0.2103203	0.06004512	0.0
2M15211407+0159180	230.30866400000002	1.988348	4871.611	2.876484	-0.39602	0.0	0.26115	-0.04592019	0.05334569	0.0
2M15205606+0203565	230.23359900000003	2.065714	4748.1759999999995	2.402483	-0.22529000000000002	0.0	0.17094	0.03313226	0.03186216	0.0
2M15203549+0142503	230.147883	1.713998	4540.001	2.392754	0.26796	0.0	0.10651	0.02646121	0.01763488	0.0
2M15203477+0152508	230.14490800000002	1.880789	4927.567	3.004794	-0.47307	0.0	0.25827	-0.1818905	0.05321003	0.0
2M15203065+0142080	230.12771	1.702243	4973.008	3.3055209999999997	-0.28813	0.0	0.21456	-0.09957638	0.03272849	0.0
2M15194125+0202293	229.921906	2.041484	4752.932	2.35437	-0.28854	0.0	0.20611999999999997	-0.1266763	0.02585597	0.0
2M15193175+0222472	229.88233300000002	2.379786	4787.714	3.044202	0.070596	0.0	0.11805	-0.04268871	0.02137594	0.0
2M15185763+0200362	229.740162	2.010062	4892.042	2.873008	-0.57828	0.0	0.30814	-0.1616142	0.04984784	0.0
2M15182534+0222147	229.605594	2.370767	4888.0740000000005	2.352105	-0.7620899999999999	0.0	0.30456	-0.26909320000000003	0.07553867	0.0
2M15182236+0150365	229.59317400000003	1.8434830000000002	4998.266	3.358922	-0.16039	0.0	0.14076	-0.04865323	0.0383	0.0
2M15175007+0212567	229.45862599999998	2.215774	4548.685	2.788353	0.41435	0.0	0.069396	0.102985	0.01629433	0.0
2M15174569+0122462	229.44037799999998	1.379525	4621.1990000000005	2.463961	-0.37793000000000004	0.0	0.28859	-0.334955	0.04680413	0.0
2M15171010+0109022	229.29211600000002	1.150627	4908.3640000000005	3.181844	-0.45476000000000005	0.0	0.21436	-0.21577689999999997	0.05155151	0.0
2M15170975+0150482	229.29062799999997	1.846746	5050.597	3.1116669999999997	-0.55495	0.0	0.29128000000000004	-0.20556820000000003	0.05455668	0.0
2M15170458+0114368	229.269096	1.24357	4465.505999999999	1.945307	-0.36202	0.0	0.18797	-0.2114425	0.0245084	0.0
2M15164780+0220043	229.1992	2.334547	4510.215	2.0910509999999998	-0.40686	0.0	0.11796	-0.1318311	0.02550881	0.0
2M15164413+0130408	229.183913	1.511341	4829.446	2.445161	-0.39307	0.0	0.1871	-0.193154	0.04388629	0.0
2M15162233+0148097	229.093057	1.802721	5030.911	2.385713	-0.67292	0.0	0.2845	-0.1523948	0.03519556	0.0
2M15162202+0149258	229.091752	1.823837	4348.029	1.838039	-0.61585	0.0	0.30016	-0.3426638	0.02720203	0.0
2M15161992+0151592	229.083029	1.8664560000000001	4978.877	2.9602009999999996	-0.66842	0.0	0.30574	-0.22672820000000002	0.04710909	0.0
2M15154123+0150230	228.921829	1.839738	4114.191	1.470987	-0.42444	0.0	0.26999	-0.2103419	0.02260557	0.0
2M15152819+0153131	228.86747999999997	1.8869759999999998	4674.287	2.377307	-0.59044	0.0	0.27216999999999997	-0.18308	0.043936300000000005	0.0
2M15152317+0204085	228.84656800000002	2.069048	4987.624	3.4723889999999997	-0.22954000000000002	0.0	0.033238	-0.06524757	0.02702675	0.0
2M15152183+0200242	228.840992	2.006741	4830.43	2.79891	-0.52763	0.0	0.25617	-0.1924053	0.03913951	0.0
2M15152127+0228593	228.83863799999997	2.483147	4536.109	2.1961619999999997	-0.4465	0.0	0.28169	-0.2312873	0.04418383	0.0
2M15152185+0201438	228.841046	2.0288470000000003	4847.123	2.418006	-0.9837100000000001	0.0	0.3023	-0.40072670000000005	0.09371019	0.0
2M15152183+0200242	228.840992	2.006741	4865.523	2.453578	-0.49427	0.0	0.23148000000000002	-0.06373388	0.06464277	0.0
2M15152127+0228593	228.83863799999997	2.483147	4542.13	2.1426439999999998	-0.46143	0.0	0.3037	-0.1892112	0.04124181	0.0
2M15144691+0207541	228.695479	2.131696	4306.4490000000005	2.068707	0.1336	0.0	0.026491000000000004	0.01955791	0.01760294	0.0
2M15143669+0156208	228.65290299999998	1.939127	4659.616	2.851739	0.16555	0.0	0.008904	0.00842239	0.01942845	0.0
2M15144250+0212280	228.677087	2.207804	4985.901	3.329554	-0.24464	0.0	0.18579	-0.10474560000000001	0.0361287	0.0
2M15143669+0156208	228.65290299999998	1.939127	4691.371	2.904613	0.15999000000000002	0.0	0.050249	-0.01472351	0.01969446	0.0
2M15145727+0228185	228.738663	2.471813	5055.734	2.4748959999999998	-0.39643	0.0	0.17314000000000002	-0.08767781	0.06314152	0.0
2M15144691+0207541	228.695479	2.131696	4310.378	2.036566	0.17552	0.0	0.053248000000000004	0.04343674	0.01721646	0.0
2M15143669+0156208	228.65290299999998	1.939127	4682.681	2.900011	0.16296	0.0	0.033696	0.02493595	0.01960538	0.0
