Name	RA	Dec	Temp	log(g)	[Fe/H]	error([Fe/H])	[alpha/Fe]	[Mn/Fe]	error([Mn/Fe])	chisq(reduced)
2M21314625+1209197	322.942711	12.155489	4858.686	2.7099439999999997	-0.53982	0.0	0.25763	-0.2305945	0.04804628	0.0
2M21315290+1137002	322.970446	11.616726	5027.444	3.542794	-0.19735999999999998	0.0	0.14953	-0.188935	0.04445621	0.0
2M21321103+1240224	323.045982	12.672899000000001	4863.008	3.046497	-0.18994	0.0	0.22574	-0.19002950000000002	0.04568185	0.0
2M21322025+1231477	323.08440099999996	12.529925	4789.404	2.910279	-0.19157000000000002	0.0	0.22426999999999997	-0.33220879999999997	0.06629178	0.0
2M21324714+1244369	323.19645299999996	12.743584	4781.374	2.4318720000000003	0.11107	0.0	0.036411	-0.01523146	0.03646817	0.0
2M21324990+1211389	323.207933	12.194149000000001	4873.987	3.3835870000000003	0.1941	0.0	0.042553	0.0182153	0.03143157	0.0
2M21325892+1215452	323.245533	12.262569000000001	4697.95	2.675734	-0.24720999999999999	0.0	0.22985999999999998	-0.04355979	0.04896928	0.0
2M21330221+1203134	323.259213	12.053735000000001	4912.569	2.9795220000000002	-0.7462	0.0	0.2395	-0.4212692	0.09902828	0.0
2M21330272+1230061	323.261353	12.501713	4234.957	3.206499	-0.2558	0.0	-0.0059729	0.01168531	0.05972404	0.0
2M21330413+1243348	323.26723300000003	12.726353	4987.159000000001	3.237638	-0.24564	0.0	0.13885999999999998	-0.06342036	0.05673313	0.0
2M21330682+1208161	323.27845299999996	12.137817	4745.685	2.805401	-0.18274	0.0	0.17346	-0.06770775	0.04891569	0.0
2M21331722+1158151	323.321776	11.970881	4911.4259999999995	2.628576	-0.31294	0.0	0.20944000000000002	-0.1848521	0.05806926	0.0
2M21333711+1207302	323.404644	12.125061	4863.569	2.9154400000000003	-0.45668000000000003	0.0	0.2716	-0.2067801	0.05518356	0.0
2M21334621+1201424	323.44254700000005	12.028469	4800.0509999999995	2.54078	-0.75176	0.0	0.26529	-0.07427287	0.07147679	0.0
2M21334755+1221261	323.448141	12.357264	4769.555	3.1173490000000004	-0.85798	0.0	-0.04999	-0.48318279999999997	0.1200833	0.0
