Name	RA	Dec	Temp	log(g)	[Fe/H]	error([Fe/H])	[alpha/Fe]	[Mn/H]	error([Mn/H])	chisq(reduced)	vt	error(Teff)	error(logg)	error(xi)	error([alpha/Fe])
67094	39.99254166285197	-34.534805555608536	3790	0.2816004604101181	-1.070567957757646	0.11190603831108518	-0.13188506692821214	-1.1751257074006596	0.2183672245080459	14.216542190496032	1.688573867129699	29.166945974851465	0.10184406343241043	0.07810511673720852	0.1589183048126393
66101	39.98874999682109	-34.5225	3793	0.3142941892147064	-0.7522726433060554	0.10428247278246561	-0.10000000154229673	-0.5206189314504625	0.2944054867829757	17.265035881434606	1.7610447202042188	28.66500964514532	0.1034845304360293	0.07175038907090651	0.14569063707853935
65050	39.984708340962726	-34.52650000042385	4034	0.6772639155387877	-0.8275392501506673	0.111858461734118	0.16592854153030118	-0.6509189280302763	0.2424665588942085	6.043833272230259	1.6520755171691284	27.910407410648663	0.10179317484921356	0.08156398061385804	0.20434371871094678
63959	39.98033332824707	-34.50302777767181	4117	0.6218744913736979	-1.072202179038158	0.10172866335918429	0.1031118000958576	-1.083770323710223	0.1930416698171213	8.178083462768145	1.9131300496903023	23.091769365387517	0.11704713913995884	0.061848026602074474	0.11032755109148551
37925	39.8858333269755	-34.444555555979406	4119	0.7901404698689778	-1.1703773914934772	0.10570976130133473	-0.04973211251330485	-1.5463427025907988	0.14637453749770032	2.9168025895786127	1.7619503761975397	29.03334291406278	0.10360836402167119	0.07168323743807646	0.1529668465567874
72014	40.01179166634877	-34.588111111323045	4759	1.693479577700297	-0.6272348107796817	0.11009271892193245	0.11934441416980895	-0.5672539253787834	0.17396550563337174	1.2928212590251806	1.6408116944492832	32.648367974798155	0.10446200364391517	0.08284225793552322	0.205407909801891
43006	39.904708337783816	-34.438861111005146	5127	2.1079046726226807	-1.2850260557763569	0.10664238828840794	0.5010991281794741	-0.8567747096760977	0.2998616569857752	0.6428958940151964	1.695336202767204	29.17253685186892	0.10315631776798481	0.07757431890314725	0.17180446750919234
36679	39.881124997138976	-34.416083333757186	4765	1.925336480140686	-1.0499589082078364	0.1577378332026452	-0.1590676836614233	-0.5409357401662142	0.3138170960141223	0.5811790998483061	1.6710644865337172	31.729118891325886	0.10347500461271238	0.0798693474560031	0.21894868969713102
36175	39.87916666666667	-34.39386111153497	4944	1.9912885824839268	-1.6587324197899498	0.10896796571112975	0.36428937117141424	-0.580995370693847	0.2985061248119201	0.5585999066552565	1.6866951350170662	30.04163900560428	0.10437171748472268	0.07846720776883226	0.19986709612476372
57079	39.954291661580406	-34.54555555555555	3994	0.5555692315101622	-0.8550694364091419	0.10124961905766298	0.023337478775821128	-0.9590624754274938	0.1914937285875552	10.373874959255811	2.0428862271010644	11.674787365189115	0.10705005007618208	0.054893311428112726	0.09555901439515752
48511	39.924791669845575	-34.524277777671806	4060	0.7425649563471476	-2.9624572997819185	0.11352437710602764	0.5873936003242249	0.7164985362188683	4.034652646808087	0.7245655031408205	1.6719953909357237	31.539245243499945	0.10412021156306539	0.07982838593984702	0.2298522705835314
47784	39.922250000635785	-34.5027222222752	3936	0.5743882854779561	-0.8283770280706827	0.10136952037694696	0.1905608009005693	-0.7585187041057774	0.20277058078834512	12.299167573699705	1.9557365933759123	15.576790316195547	0.10154345444542012	0.0578796358722951	0.09892359279891988
37141	39.88275000254313	-34.488916666772624	3953	0.4224205017089843	-1.2272504397833643	0.10120871977089509	0.06793864716186379	-1.2804415513014809	0.1043886152285076	2.028647103522935	2.071492652952691	9.611858299944135	0.1185508359727057	0.0555008683778855	0.10062639674370072
73455	40.01729166706403	-34.620944444338484	4312	1.039658466974894	-1.05447728685918	0.12057589867661168	0.19261276818373665	-0.9413801167516179	0.20169008649447745	3.403963688859648	1.754864237488104	26.10565163171089	0.10270984120768824	0.07221778471206217	0.2380277202640717
69470	40.00212499996026	-34.61758333332009	4332	1.0614775816599529	-1.215633163229138	0.10138910052431974	-0.13841584884146052	-1.246651682911731	0.14251753995797112	3.275292583034304	1.9880919488126063	17.67086186619757	0.10192861999769585	0.056365429616201654	0.10316097556283893
59119	39.961416673660274	-34.581055555343625	4483	1.2786915302276611	-1.3343188407708528	0.10249933665724463	-0.05788659022668359	-1.8461053080064287	0.1373767568603819	0.9580797100339662	1.7310629930012489	31.22778804615044	0.1037929627081932	0.0743847734842153	0.1194698144145122
49781	39.92933333714803	-34.50813888867696	4390	1.2326875130335488	-0.8897744453597171	0.13793737336053752	0.16170990353634726	-0.963487383867865	0.18088583289368204	1.8509472309083657	1.6434264727676826	27.507153495073762	0.10175037541183933	0.08239818577268844	0.1964841564682057
44090	39.908624998728435	-34.51494444423252	4180	0.8937071959177653	-0.9067002251350266	0.10128419277542869	0.1910317185283046	-0.8361196951812742	0.12187924916417632	1.3951565576537552	1.9848840071144689	14.871242074923275	0.10203786558747192	0.05651904989317879	0.09915048347019956
67669	39.9949166615804	-34.60533333354526	4588	1.4837433099746702	-1.4499400549772359	0.10141462587773899	-0.1673452702560978	-1.4885736011067634	0.20681354593070286	1.5055802786627823	1.9311912789443124	17.950577736242373	0.11012823999004871	0.0600755492419088	0.10024601908624735
61191	39.96916666030885	-34.614694444868306	4935	1.918551603953044	-1.2953956118053709	0.10151987229420091	0.12145133540216027	-1.1588274933406817	0.25630945311052344	0.9587263806157884	1.872348473415651	19.116360522640424	0.10166087715202785	0.06295417245707012	0.10387088784385166
50301	39.931166664759324	-34.51338888910082	5005	2.1312986214955645	-1.0645667498476683	0.10122837139866314	0.6075358397299314	-1.014241711330519	0.28892286363842296	0.6195303022426722	2.0068698618224547	10.630841627894823	0.10270613669411942	0.05566355247279551	0.0981458837873519
28853	39.85045833587647	-34.46849999997351	5066	2.071410814921061	-0.6658179635922324	0.10171784267250335	-0.125715356831091	-0.8665070144551261	0.4564738778948865	0.4149945721907599	1.8274164863090885	22.746842729689803	0.10251021165363497	0.06629499926239452	0.1080832015388435
54557	39.94620833396912	-34.53049999978807	4018	0.5504550834496815	-1.139083832944772	0.31930855255594087	-0.044378178776076936	-1.383405064902112	0.16056391511706536	8.480846552450382	1.9670119902450585	22.692177456718177	0.10161471135207846	0.05731699621301713	0.42826051825535166
72041	40.01187499960263	-34.6096944448683	3674	0.1254350319504738	-0.7189789828197695	0.10166683531321052	-0.09752257760732054	-0.4224915422932276	0.34215164477270804	24.72324238522691	1.857711798559586	18.253551431138725	0.10183042268862821	0.06399646201449058	0.10208946933495484
71210	40.008708332975715	-34.609083333545264	3769	0.3670841852823893	-0.7833691070813108	0.15921090443499225	-0.10400640772351727	-0.5670184295165284	0.2639100015001499	16.949500145656508	1.6324486228856423	25.233471841549814	0.10228555945456684	0.08350613325865044	0.5481136359641817
61858	39.97175000508626	-34.524805555343626	3930	0.5565783778826395	-0.8509112052813097	0.10165887317925201	0.04323488349782775	-0.7001364406138004	0.2328027069087096	10.29531649661016	1.8508529426159928	20.201476153600407	0.10200536740784058	0.06450589286209629	0.1034506306148171
55778	39.950124994913736	-34.523472222222225	4300	0.9207342465718586	-1.3229306098074132	0.12923447080956654	-0.011071607871792156	-1.5364374455933003	0.11193684172543678	3.445634681047327	1.6378821068039346	29.437811006786365	0.10324139315409132	0.08304145591431922	0.18750784351609634
50919	39.933249998092656	-34.548972222010285	4380	0.9686458508173624	-1.4679243825136437	0.1030641330430803	-0.03861606943686082	-1.3917755114709651	0.1043235632347356	1.7802763618338089	1.9134308174740402	28.601005504617266	0.10434830692885376	0.06053963289312299	0.10591841242148316
